Source,City,Distance,Average(ms),%of SOL f/0,min,max,mdev,Last Checked
Russe,Varna,197.0km,4.12,24.62%,7.34ms,10.07ms,0.52ms,2022-01-07 04:47:05
Russe,Istanbul,445.0km,21.295,10.60%,42.30ms,45.39ms,0.58ms,2022-01-07 04:20:11
Russe,Beirut,1420.0km,50.14,14.20%,97.67ms,117.92ms,3.87ms,2022-01-07 05:02:46
Russe,Milan,1333.0km,15.215,44.43%,30.19ms,31.85ms,0.33ms,2022-01-07 04:29:04
Russe,Venice,1073.0km,22.41,24.39%,44.58ms,46.58ms,0.45ms,2022-01-07 04:47:18
Russe,Rome,1136.0km,20.55,27.71%,40.27ms,53.15ms,2.47ms,2022-01-07 04:37:35
Russe,Lyon,1677.0km,27.665,30.49%,54.51ms,61.63ms,1.56ms,2022-01-07 04:26:38
Russe,Tirana,616.0km,17.085,18.12%,34.02ms,34.85ms,0.28ms,2022-01-07 04:45:28
Russe,Tel-Aviv,1569.0km,54.795,14.39%,85.95ms,191.29ms,27.85ms,2022-01-07 04:44:52
Russe,Thessaloniki,494.0km,16.075,15.44%,29.17ms,61.06ms,8.30ms,2022-01-07 04:45:17
Russe,Athens,744.0km,18.0,21.26%,21.92ms,70.01ms,12.66ms,2022-01-07 05:00:44
Russe,Palermo,1272.0km,29.605,21.56%,58.68ms,63.42ms,1.08ms,2022-01-07 04:33:32
Russe,Bucharest,75.3km,6.3765
Russe,Bratislava,805.0km,23.64,17.13%,47.15ms,47.56ms,0.25ms,2022-01-07 05:04:35
Russe,Budapest,643.0km,7.93,42.87%,15.44ms,16.46ms,0.36ms,2022-01-07 04:06:12
Russe,Zurich,1395.0km,24.215,29.06%,48.10ms,50.15ms,0.50ms,2022-01-07 04:49:31
Russe,London,2091.0km,26.605,39.45%,36.28ms,214.60ms,37.19ms,2022-01-07 04:25:50
Russe,Amsterdam,1798.0km,19.325,47.32%,36.21ms,102.85ms,11.93ms,2022-01-07 05:00:23
Russe,Frankfurt,1454.0km,14.035,51.93%,27.91ms,28.96ms,0.27ms,2022-01-07 04:14:55
Russe,Paris,1871.0km,18.67,50.57%,36.81ms,39.46ms,0.71ms,2022-01-07 04:33:57
Russe,Vienna,857.0km,20.06,21.43%,39.77ms,43.87ms,0.77ms,2022-01-07 04:47:29
Russe,Nuremberg,1267.0km,15.975,40.87%,31.80ms,33.47ms,0.32ms,2022-01-07 04:32:18
Russe,New-York,7629.0km,54.225,70.64%,108.18ms,109.96ms,0.47ms,2022-01-07 04:31:44
Russe,Los-Angeles,10577.0km,82.915,64.10%,165.46ms,168.02ms,0.51ms,2022-01-07 04:26:04
Russe,Orlando,9077.0km,70.895,64.38%,141.63ms,142.36ms,0.17ms,2022-01-07 04:32:44
Russe,Piscataway,7694.0km,58.905,65.76%,117.55ms,122.38ms,0.93ms,2022-01-07 04:34:57
Russe,StLouis,8794.0km,69.195,63.72%,137.46ms,151.88ms,2.75ms,2022-01-07 04:42:50
Russe,Valencia,2247.0km,27.22,41.61%,54.18ms,56.09ms,0.44ms,2022-01-07 04:46:28
Russe,Westpoort,1795.0km,18.46,49.86%,35.75ms,61.84ms,4.63ms,2022-01-07 04:48:43
Russe,Zagreb,808.0km,19.385,21.26%,38.62ms,39.37ms,0.32ms,2022-01-07 04:49:08
Russe,Chicago,8382.0km,63.225,66.52%,126.31ms,126.90ms,0.41ms,2022-01-07 04:09:14
Russe,Barcelona,1971.0km,30.905,32.31%,61.27ms,64.77ms,0.80ms,2022-01-07 05:02:20
Pleven,Dubrovnik,601.0km,24.93,11.31%,29.06ms,29.26ms,0.09ms,2022-01-07 04:45:29
Pleven,Durres,365.4km,19.752,11.31%,29.06ms,29.26ms,0.09ms,2022-01-07 04:45:29
Pleven,Russe,368.3km,12.121500000000001,26.64%,9.38ms,68.58ms,10.60ms,2022-01-07 04:06:00
Pleven,Stara-Zagora,km,12.9749
Pleven,Novorossiysk,2624.0km,37.964999999999996,27.22%,65.24ms,65.61ms,0.27ms,2022-01-07 04:44:41
Pleven,Skopje,267.0km,29.49,4.42%,39.71ms,47.24ms,1.35ms,2022-01-07 04:35:45
Pleven,Otranto,1352.0km,39.214999999999996,15.52%,52.78ms,53.25ms,0.14ms,2022-01-07 04:15:19
Pleven,Bitola,528.0km,17.564999999999998,11.31%,29.06ms,29.26ms,0.09ms,2022-01-07 04:45:29
Pleven,Bar,528.0km,19.564999999999998,11.31%,29.06ms,29.26ms,0.09ms,2022-01-07 04:45:29
Pleven,Edirne,742.0km,30.685,11.43%,44.78ms,45.97ms,0.40ms,2022-01-07 04:20:12
Pleven,Kastanies,km,12.3899
Pleven,OPTEGLOBE-TBN,538.0km,15.145,37.64%,13.67ms,18.37ms,1.18ms,2022-01-07 05:00:44
Pleven,Svilengrad,780.0km,32.875,11.43%,44.78ms,45.97ms,0.40ms,2022-01-07 04:20:12
Pleven,Genova,1317.0km,25.595,28.51%,41.59ms,41.89ms,0.25ms,2022-01-07 04:29:05
Pleven,Marseille,1828.0km,37.629999999999995,29.12%,51.90ms,53.40ms,0.40ms,2022-01-07 04:26:39
Pleven,Bari,1154.0km,36.224999999999994,15.52%,52.78ms,53.25ms,0.14ms,2022-01-07 04:15:19
Pleven,Bologna,1111.0km,26.23,19.46%,48.60ms,48.88ms,0.28ms,2022-01-07 05:00:26
Pleven,Cornwall-Stations,2273.0km,28.810000000000002,50.17%,40.90ms,55.67ms,2.65ms,2022-01-07 04:15:55
Pleven,Valery,1954.0km,26.064999999999998,48.86%,35.55ms,39.40ms,0.96ms,2022-01-07 04:33:57
Pleven,Derna,2555.0km,47.085,20.68%,75.77ms,77.05ms,0.40ms,2022-01-07 04:07:01
Pleven,Ostend,1816.0km,28.995,41.56%,43.53ms,45.79ms,0.49ms,2022-01-07 05:05:24
Pleven,Blaabjerg,1960.0km,24.435000000000002,41.97%,39.57ms,39.73ms,0.26ms,2022-01-07 04:10:52
Pleven,Nicosia,1311.0km,46.949999999999996,14.77%,79.69ms,87.79ms,2.80ms,2022-01-07 04:25:03
Pleven,Kilmore-Quay,2599.0km,30.275,51.06%,49.19ms,58.20ms,1.62ms,2022-01-07 04:08:14
Pleven,Penmarch,2350.0km,27.045,48.86%,35.55ms,39.40ms,0.96ms,2022-01-07 04:33:57
Pleven,Kilkis,278.0km,19.965,12.11%,19.11ms,22.71ms,0.81ms,2022-01-07 04:45:17
Pleven,Haskavo,km,14.9499
Pleven,Komotini,476.0km,15.955,12.11%,19.11ms,22.71ms,0.81ms,2022-01-07 04:45:17
Pleven,Gevgelija,317.0km,18.16,12.11%,19.11ms,22.71ms,0.81ms,2022-01-07 04:45:17
Pleven,Petrich,358.0km,13.365,12.11%,19.11ms,22.71ms,0.81ms,2022-01-07 04:45:17
Pleven,Promachonas,340.0km,20.275,12.11%,19.11ms,22.71ms,0.81ms,2022-01-07 04:45:17
Pleven,Alexandroupolis,531.0km,12.23,12.11%,19.11ms,22.71ms,0.81ms,2022-01-07 04:45:17
Pleven,Kesan,734.0km,33.644999999999996,11.43%,44.78ms,45.97ms,0.40ms,2022-01-07 04:20:12
Pleven,Nahariya,1680.0km,44.915,19.96%,78.44ms,79.02ms,0.18ms,2022-01-07 04:44:53
Pleven,Corfu,644.0km,19.145,11.31%,29.06ms,29.26ms,0.09ms,2022-01-07 04:45:29
Pleven,Chania,853.0km,14.719999999999999,37.64%,13.67ms,18.37ms,1.18ms,2022-01-07 05:00:44
Pleven,Yeroskipos,1290.0km,42.845,14.77%,79.69ms,87.79ms,2.80ms,2022-01-07 04:25:03
Pleven,Marmaris,838.0km,42.165,8.57%,67.48ms,67.91ms,0.11ms,2022-01-07 04:20:22
Pleven,Haifa,1650.0km,40.765,19.96%,78.44ms,79.02ms,0.18ms,2022-01-07 04:44:53
Pleven,Suez,1711.0km,45.865,20.68%,75.77ms,77.05ms,0.40ms,2022-01-07 04:07:01
Pleven,Conil,3138.0km,51.8,30.65%,73.09ms,140.51ms,23.48ms,2022-01-07 04:14:44
Pleven,Sesimbra,2800.0km,39.245000000000005,39.43%,69.97ms,70.47ms,0.32ms,2022-01-07 04:25:25
Pleven,Mazara,1115.0km,26.6,31.77%,31.74ms,32.12ms,0.21ms,2022-01-07 04:33:33
Pleven,Estepona,3167.0km,49.9449,30.65%,73.09ms,140.51ms,23.48ms,2022-01-07 04:14:44
Pleven,Catania,1195.0km,22.0,31.77%,31.74ms,32.12ms,0.21ms,2022-01-07 04:33:33
Pleven,Tartus,1583.0km,51.790000000000006,17.56%,80.48ms,86.79ms,1.32ms,2022-01-07 05:02:47
Pleven,Malta,1089.0km,39.015,15.97%,58.84ms,80.81ms,5.81ms,2022-01-07 04:46:42
Pleven,Agia-Napa,1339.0km,50.089999999999996,14.77%,79.69ms,87.79ms,2.80ms,2022-01-07 04:25:03
Pleven,Pentaskinos,1266.0km,44.725,14.77%,79.69ms,87.79ms,2.80ms,2022-01-07 04:25:03
Pleven,Tg-Carbunesti,567.0km,14.114999999999998,26.64%,9.38ms,68.58ms,10.60ms,2022-01-07 04:06:00
Pleven,Hegyeshantom,667.0km,15.245000000000001,39.38%,15.71ms,16.88ms,0.37ms,2022-01-07 04:06:13
Pleven,Norden,1832.0km,22.315,46.03%,36.95ms,43.02ms,1.10ms,2022-01-07 04:16:44
Pleven,Katwijk,1785.0km,22.775,53.42%,33.16ms,33.63ms,0.13ms,2022-01-07 04:45:05
Pleven,Drobeta-Turnu-Sevenin,363.0km,10.2,13.40%,9.92ms,10.81ms,0.19ms,2022-01-07 04:31:56
Pleven,Timisoara,476.0km,19.07,10.22%,32.30ms,32.95ms,0.25ms,2022-01-07 05:03:10
Pleven,Dunaujvaros,714.0km,10.48,39.38%,15.71ms,16.88ms,0.37ms,2022-01-07 04:06:13
Pleven,Stuttgart,1521.0km,19.855,49.04%,28.11ms,28.78ms,0.24ms,2022-01-07 04:43:27
Pleven,Lille,1781.0km,24.4,46.50%,37.73ms,40.67ms,0.77ms,2022-01-07 04:38:12
Pleven,Walserberg,1227.0km,26.905,30.47%,27.34ms,93.06ms,20.79ms,2022-01-07 04:30:42
Pleven,Sofia,163.0km,6.8149
Pleven,Varna,377.0km,5.57,34.27%,10.79ms,11.59ms,0.25ms,2022-01-07 04:47:06
Pleven,Istanbul,503.0km,22.49,11.43%,44.78ms,45.97ms,0.40ms,2022-01-07 04:20:12
Pleven,Beirut,1440.0km,41.075,17.56%,80.48ms,86.79ms,1.32ms,2022-01-07 05:02:47
Pleven,Milan,1169.0km,20.855,28.51%,41.59ms,41.89ms,0.25ms,2022-01-07 04:29:05
Pleven,Venice,921.0km,21.045,21.93%,41.27ms,47.63ms,1.52ms,2022-01-07 04:47:19
Pleven,Rome,895.0km,20.52,21.83%,40.96ms,41.19ms,0.21ms,2022-01-07 04:37:36
Pleven,Lyon,1514.0km,26.06,29.12%,51.90ms,53.40ms,0.40ms,2022-01-07 04:26:39
Pleven,Tirana,328.0km,14.565,11.31%,29.06ms,29.26ms,0.09ms,2022-01-07 04:45:29
Pleven,Tel-Aviv,1557.0km,39.3,19.96%,78.44ms,79.02ms,0.18ms,2022-01-07 04:44:53
Pleven,Thessaloniki,230.0km,9.725,12.11%,19.11ms,22.71ms,0.81ms,2022-01-07 04:45:17
Pleven,Athens,527.0km,7.09,37.64%,13.67ms,18.37ms,1.18ms,2022-01-07 05:00:44
Pleven,Palermo,985.0km,15.95,31.77%,31.74ms,32.12ms,0.21ms,2022-01-07 04:33:33
Pleven,Bucharest,293.0km,5.745,26.64%,9.38ms,68.58ms,10.60ms,2022-01-07 04:06:00
Pleven,Bratislava,775.0km,35.935,10.92%,71.69ms,72.04ms,0.26ms,2022-01-07 05:04:35
Pleven,Budapest,630.0km,8.06,39.38%,15.71ms,16.88ms,0.37ms,2022-01-07 04:06:13
Pleven,Zurich,1270.0km,15.455,42.33%,30.64ms,31.98ms,0.34ms,2022-01-07 04:49:31
Pleven,London,2014.0km,20.615,49.12%,40.79ms,44.61ms,0.77ms,2022-01-07 04:25:52
Pleven,Amsterdam,1752.0km,16.905,53.09%,33.70ms,34.60ms,0.30ms,2022-01-07 05:00:23
Pleven,Frankfurt,1389.0km,12.49,57.88%,24.58ms,30.51ms,1.18ms,2022-01-07 04:14:56
Pleven,Paris,1759.0km,18.09,48.86%,35.55ms,39.40ms,0.96ms,2022-01-07 04:33:57
Pleven,Vienna,818.0km,23.59,17.40%,47.08ms,47.48ms,0.27ms,2022-01-07 04:47:30
Pleven,Nuremberg,1204.0km,13.675,44.59%,27.27ms,27.46ms,0.20ms,2022-01-07 04:32:19
Pleven,New-York,7562.0km,55.28,68.75%,109.97ms,117.77ms,1.57ms,2022-01-07 04:31:44
Pleven,Los-Angeles,10631.0km,86.49,61.81%,172.79ms,173.56ms,0.45ms,2022-01-07 04:26:04
Pleven,Orlando,8986.0km,73.03,61.55%,145.94ms,146.32ms,0.16ms,2022-01-07 04:32:45
Pleven,Piscataway,7628.0km,53.085,71.96%,106.11ms,106.34ms,0.46ms,2022-01-07 04:34:57
Pleven,StLouis,8765.0km,69.62,63.06%,138.49ms,145.97ms,1.57ms,2022-01-07 04:42:50
Pleven,Valencia,2012.0km,24.96,41.06%,49.75ms,51.16ms,0.28ms,2022-01-07 04:46:29
Pleven,Westpoort,1751.0km,15.965,56.48%,31.66ms,34.80ms,0.61ms,2022-01-07 04:48:44
Pleven,Zagreb,680.0km,5.93,61.82%,11.77ms,12.07ms,0.12ms,2022-01-07 04:49:08
Pleven,Chicago,8357.0km,61.61,67.94%,123.15ms,124.09ms,0.19ms,2022-01-07 04:09:14
Pleven,Barcelona,1749.0km,29.345,30.16%,58.48ms,58.93ms,0.27ms,2022-01-07 05:02:20
Stara-Zagora,Dubrovnik,601.0km,24.93,11.31%,29.06ms,29.26ms,0.09ms,2022-01-07 04:45:29
Stara-Zagora,Durres,365.4km,19.752,11.31%,29.06ms,29.26ms,0.09ms,2022-01-07 04:45:29
Stara-Zagora,Russe,368.3km,12.121500000000001,26.64%,9.38ms,68.58ms,10.60ms,2022-01-07 04:06:00
Stara-Zagora,Pleven,km,12.9749
Stara-Zagora,Novorossiysk,2624.0km,37.964999999999996,27.22%,65.24ms,65.61ms,0.27ms,2022-01-07 04:44:41
Stara-Zagora,Skopje,267.0km,29.49,4.42%,39.71ms,47.24ms,1.35ms,2022-01-07 04:35:45
Stara-Zagora,Otranto,1352.0km,39.214999999999996,15.52%,52.78ms,53.25ms,0.14ms,2022-01-07 04:15:19
Stara-Zagora,Bitola,528.0km,17.564999999999998,11.31%,29.06ms,29.26ms,0.09ms,2022-01-07 04:45:29
Stara-Zagora,Bar,528.0km,19.564999999999998,11.31%,29.06ms,29.26ms,0.09ms,2022-01-07 04:45:29
Stara-Zagora,Edirne,742.0km,30.685,11.43%,44.78ms,45.97ms,0.40ms,2022-01-07 04:20:12
Stara-Zagora,Kastanies,km,11.735
Stara-Zagora,OPTEGLOBE-TBN,538.0km,15.145,37.64%,13.67ms,18.37ms,1.18ms,2022-01-07 05:00:44
Stara-Zagora,Svilengrad,780.0km,32.875,11.43%,44.78ms,45.97ms,0.40ms,2022-01-07 04:20:12
Stara-Zagora,Genova,1317.0km,25.595,28.51%,41.59ms,41.89ms,0.25ms,2022-01-07 04:29:05
Stara-Zagora,Marseille,1828.0km,37.629999999999995,29.12%,51.90ms,53.40ms,0.40ms,2022-01-07 04:26:39
Stara-Zagora,Bari,1154.0km,36.224999999999994,15.52%,52.78ms,53.25ms,0.14ms,2022-01-07 04:15:19
Stara-Zagora,Bologna,1111.0km,26.23,19.46%,48.60ms,48.88ms,0.28ms,2022-01-07 05:00:26
Stara-Zagora,Cornwall-Stations,2273.0km,28.810000000000002,50.17%,40.90ms,55.67ms,2.65ms,2022-01-07 04:15:55
Stara-Zagora,Valery,1954.0km,26.064999999999998,48.86%,35.55ms,39.40ms,0.96ms,2022-01-07 04:33:57
Stara-Zagora,Derna,2555.0km,47.085,20.68%,75.77ms,77.05ms,0.40ms,2022-01-07 04:07:01
Stara-Zagora,Ostend,1816.0km,28.995,41.56%,43.53ms,45.79ms,0.49ms,2022-01-07 05:05:24
Stara-Zagora,Blaabjerg,1960.0km,24.435000000000002,41.97%,39.57ms,39.73ms,0.26ms,2022-01-07 04:10:52
Stara-Zagora,Nicosia,1311.0km,46.949999999999996,14.77%,79.69ms,87.79ms,2.80ms,2022-01-07 04:25:03
Stara-Zagora,Kilmore-Quay,2599.0km,30.275,51.06%,49.19ms,58.20ms,1.62ms,2022-01-07 04:08:14
Stara-Zagora,Penmarch,2350.0km,27.045,48.86%,35.55ms,39.40ms,0.96ms,2022-01-07 04:33:57
Stara-Zagora,Kilkis,278.0km,19.965,12.11%,19.11ms,22.71ms,0.81ms,2022-01-07 04:45:17
Stara-Zagora,Haskavo,km,14.295
Stara-Zagora,Komotini,476.0km,15.955,12.11%,19.11ms,22.71ms,0.81ms,2022-01-07 04:45:17
Stara-Zagora,Gevgelija,317.0km,18.16,12.11%,19.11ms,22.71ms,0.81ms,2022-01-07 04:45:17
Stara-Zagora,Petrich,358.0km,13.365,12.11%,19.11ms,22.71ms,0.81ms,2022-01-07 04:45:17
Stara-Zagora,Promachonas,340.0km,20.275,12.11%,19.11ms,22.71ms,0.81ms,2022-01-07 04:45:17
Stara-Zagora,Alexandroupolis,531.0km,12.23,12.11%,19.11ms,22.71ms,0.81ms,2022-01-07 04:45:17
Stara-Zagora,Kesan,734.0km,33.644999999999996,11.43%,44.78ms,45.97ms,0.40ms,2022-01-07 04:20:12
Stara-Zagora,Nahariya,1680.0km,44.915,19.96%,78.44ms,79.02ms,0.18ms,2022-01-07 04:44:53
Stara-Zagora,Corfu,644.0km,19.145,11.31%,29.06ms,29.26ms,0.09ms,2022-01-07 04:45:29
Stara-Zagora,Chania,853.0km,14.719999999999999,37.64%,13.67ms,18.37ms,1.18ms,2022-01-07 05:00:44
Stara-Zagora,Yeroskipos,1290.0km,42.845,14.77%,79.69ms,87.79ms,2.80ms,2022-01-07 04:25:03
Stara-Zagora,Marmaris,838.0km,42.165,8.57%,67.48ms,67.91ms,0.11ms,2022-01-07 04:20:22
Stara-Zagora,Haifa,1650.0km,40.765,19.96%,78.44ms,79.02ms,0.18ms,2022-01-07 04:44:53
Stara-Zagora,Suez,1711.0km,45.865,20.68%,75.77ms,77.05ms,0.40ms,2022-01-07 04:07:01
Stara-Zagora,Conil,3138.0km,51.8,30.65%,73.09ms,140.51ms,23.48ms,2022-01-07 04:14:44
Stara-Zagora,Sesimbra,2800.0km,39.245000000000005,39.43%,69.97ms,70.47ms,0.32ms,2022-01-07 04:25:25
Stara-Zagora,Mazara,1115.0km,26.6,31.77%,31.74ms,32.12ms,0.21ms,2022-01-07 04:33:33
Stara-Zagora,Estepona,3167.0km,49.9449,30.65%,73.09ms,140.51ms,23.48ms,2022-01-07 04:14:44
Stara-Zagora,Catania,1195.0km,22.0,31.77%,31.74ms,32.12ms,0.21ms,2022-01-07 04:33:33
Stara-Zagora,Tartus,1583.0km,51.790000000000006,17.56%,80.48ms,86.79ms,1.32ms,2022-01-07 05:02:47
Stara-Zagora,Malta,1089.0km,39.015,15.97%,58.84ms,80.81ms,5.81ms,2022-01-07 04:46:42
Stara-Zagora,Agia-Napa,1339.0km,50.089999999999996,14.77%,79.69ms,87.79ms,2.80ms,2022-01-07 04:25:03
Stara-Zagora,Pentaskinos,1266.0km,44.725,14.77%,79.69ms,87.79ms,2.80ms,2022-01-07 04:25:03
Stara-Zagora,Tg-Carbunesti,567.0km,14.114999999999998,26.64%,9.38ms,68.58ms,10.60ms,2022-01-07 04:06:00
Stara-Zagora,Hegyeshantom,667.0km,15.245000000000001,39.38%,15.71ms,16.88ms,0.37ms,2022-01-07 04:06:13
Stara-Zagora,Norden,1832.0km,22.315,46.03%,36.95ms,43.02ms,1.10ms,2022-01-07 04:16:44
Stara-Zagora,Katwijk,1785.0km,22.775,53.42%,33.16ms,33.63ms,0.13ms,2022-01-07 04:45:05
Stara-Zagora,Drobeta-Turnu-Sevenin,363.0km,10.2,13.40%,9.92ms,10.81ms,0.19ms,2022-01-07 04:31:56
Stara-Zagora,Timisoara,476.0km,19.07,10.22%,32.30ms,32.95ms,0.25ms,2022-01-07 05:03:10
Stara-Zagora,Dunaujvaros,714.0km,10.48,39.38%,15.71ms,16.88ms,0.37ms,2022-01-07 04:06:13
Stara-Zagora,Stuttgart,1521.0km,19.855,49.04%,28.11ms,28.78ms,0.24ms,2022-01-07 04:43:27
Stara-Zagora,Lille,1781.0km,24.4,46.50%,37.73ms,40.67ms,0.77ms,2022-01-07 04:38:12
Stara-Zagora,Walserberg,1227.0km,26.905,30.47%,27.34ms,93.06ms,20.79ms,2022-01-07 04:30:42
Stara-Zagora,Sofia,232.0km,6.16
Stara-Zagora,Varna,377.0km,5.57,34.27%,10.79ms,11.59ms,0.25ms,2022-01-07 04:47:06
Stara-Zagora,Istanbul,503.0km,22.49,11.43%,44.78ms,45.97ms,0.40ms,2022-01-07 04:20:12
Stara-Zagora,Beirut,1440.0km,41.075,17.56%,80.48ms,86.79ms,1.32ms,2022-01-07 05:02:47
Stara-Zagora,Milan,1169.0km,20.855,28.51%,41.59ms,41.89ms,0.25ms,2022-01-07 04:29:05
Stara-Zagora,Venice,921.0km,21.045,21.93%,41.27ms,47.63ms,1.52ms,2022-01-07 04:47:19
Stara-Zagora,Rome,895.0km,20.52,21.83%,40.96ms,41.19ms,0.21ms,2022-01-07 04:37:36
Stara-Zagora,Lyon,1514.0km,26.06,29.12%,51.90ms,53.40ms,0.40ms,2022-01-07 04:26:39
Stara-Zagora,Tirana,328.0km,14.565,11.31%,29.06ms,29.26ms,0.09ms,2022-01-07 04:45:29
Stara-Zagora,Tel-Aviv,1557.0km,39.3,19.96%,78.44ms,79.02ms,0.18ms,2022-01-07 04:44:53
Stara-Zagora,Thessaloniki,230.0km,9.725,12.11%,19.11ms,22.71ms,0.81ms,2022-01-07 04:45:17
Stara-Zagora,Athens,527.0km,7.09,37.64%,13.67ms,18.37ms,1.18ms,2022-01-07 05:00:44
Stara-Zagora,Palermo,985.0km,15.95,31.77%,31.74ms,32.12ms,0.21ms,2022-01-07 04:33:33
Stara-Zagora,Bucharest,293.0km,5.745,26.64%,9.38ms,68.58ms,10.60ms,2022-01-07 04:06:00
Stara-Zagora,Bratislava,775.0km,35.935,10.92%,71.69ms,72.04ms,0.26ms,2022-01-07 05:04:35
Stara-Zagora,Budapest,630.0km,8.06,39.38%,15.71ms,16.88ms,0.37ms,2022-01-07 04:06:13
Stara-Zagora,Zurich,1270.0km,15.455,42.33%,30.64ms,31.98ms,0.34ms,2022-01-07 04:49:31
Stara-Zagora,London,2014.0km,20.615,49.12%,40.79ms,44.61ms,0.77ms,2022-01-07 04:25:52
Stara-Zagora,Amsterdam,1752.0km,16.905,53.09%,33.70ms,34.60ms,0.30ms,2022-01-07 05:00:23
Stara-Zagora,Frankfurt,1389.0km,12.49,57.88%,24.58ms,30.51ms,1.18ms,2022-01-07 04:14:56
Stara-Zagora,Paris,1759.0km,18.09,48.86%,35.55ms,39.40ms,0.96ms,2022-01-07 04:33:57
Stara-Zagora,Vienna,818.0km,23.59,17.40%,47.08ms,47.48ms,0.27ms,2022-01-07 04:47:30
Stara-Zagora,Nuremberg,1204.0km,13.675,44.59%,27.27ms,27.46ms,0.20ms,2022-01-07 04:32:19
Stara-Zagora,New-York,7562.0km,55.28,68.75%,109.97ms,117.77ms,1.57ms,2022-01-07 04:31:44
Stara-Zagora,Los-Angeles,10631.0km,86.49,61.81%,172.79ms,173.56ms,0.45ms,2022-01-07 04:26:04
Stara-Zagora,Orlando,8986.0km,73.03,61.55%,145.94ms,146.32ms,0.16ms,2022-01-07 04:32:45
Stara-Zagora,Piscataway,7628.0km,53.085,71.96%,106.11ms,106.34ms,0.46ms,2022-01-07 04:34:57
Stara-Zagora,StLouis,8765.0km,69.62,63.06%,138.49ms,145.97ms,1.57ms,2022-01-07 04:42:50
Stara-Zagora,Valencia,2012.0km,24.96,41.06%,49.75ms,51.16ms,0.28ms,2022-01-07 04:46:29
Stara-Zagora,Westpoort,1751.0km,15.965,56.48%,31.66ms,34.80ms,0.61ms,2022-01-07 04:48:44
Stara-Zagora,Zagreb,680.0km,5.93,61.82%,11.77ms,12.07ms,0.12ms,2022-01-07 04:49:08
Stara-Zagora,Chicago,8357.0km,61.61,67.94%,123.15ms,124.09ms,0.19ms,2022-01-07 04:09:14
Stara-Zagora,Barcelona,1749.0km,29.345,30.16%,58.48ms,58.93ms,0.27ms,2022-01-07 05:02:20
Novorossiysk,Dubrovnik,2348.0km,58.545,21.61%,96.10ms,96.50ms,0.14ms,2022-01-07 04:45:33
Novorossiysk,Durres,2112.4km,53.367,21.61%,96.10ms,96.50ms,0.14ms,2022-01-07 04:45:33
Novorossiysk,Russe,1622.3km,48.5565,18.42%,84.20ms,84.65ms,0.18ms,2022-01-07 04:06:02
Novorossiysk,Pleven,1932.0km,39.529900000000005,27.22%,65.30ms,65.90ms,0.19ms,2022-01-07 04:42:26
Novorossiysk,Stara-Zagora,2001.0km,38.875,27.22%,65.30ms,65.90ms,0.19ms,2022-01-07 04:42:26
Novorossiysk,Skopje,2036.0km,52.565,22.63%,86.06ms,86.72ms,0.20ms,2022-01-07 04:35:46
Novorossiysk,Otranto,3121.0km,55.045,30.67%,84.45ms,85.15ms,0.31ms,2022-01-07 04:15:19
Novorossiysk,Bitola,2275.0km,51.18,21.61%,96.10ms,96.50ms,0.14ms,2022-01-07 04:45:33
Novorossiysk,Bar,2275.0km,53.18,21.61%,96.10ms,96.50ms,0.14ms,2022-01-07 04:45:33
Novorossiysk,Edirne,1562.0km,35.475,24.50%,54.35ms,54.77ms,0.21ms,2022-01-07 04:20:12
Novorossiysk,Kastanies,2084.0km,38.290000000000006,27.22%,65.30ms,65.90ms,0.19ms,2022-01-07 04:42:26
Novorossiysk,OPTEGLOBE-TBN,1856.0km,47.22,23.65%,77.96ms,82.03ms,0.85ms,2022-01-07 05:00:46
Novorossiysk,Svilengrad,1600.0km,37.665,24.50%,54.35ms,54.77ms,0.21ms,2022-01-07 04:20:12
Novorossiysk,Genova,3024.0km,39.72,41.68%,69.17ms,74.27ms,1.28ms,2022-01-07 04:29:05
Novorossiysk,Marseille,3530.0km,65.96000000000001,29.78%,108.62ms,109.07ms,0.14ms,2022-01-07 04:26:39
Novorossiysk,Bari,2923.0km,52.055,30.67%,84.45ms,85.15ms,0.31ms,2022-01-07 04:15:19
Novorossiysk,Bologna,2865.0km,42.46,33.19%,81.00ms,81.34ms,0.36ms,2022-01-07 05:00:26
Novorossiysk,Cornwall-Stations,3827.0km,48.605,44.58%,80.86ms,81.67ms,0.38ms,2022-01-07 04:15:57
Novorossiysk,Valery,3566.0km,50.395,40.13%,82.92ms,109.77ms,5.14ms,2022-01-07 04:33:57
Novorossiysk,Derna,2762.0km,63.875,16.32%,108.94ms,113.76ms,0.96ms,2022-01-07 04:07:04
Novorossiysk,Ostend,3335.0km,46.894999999999996,41.85%,79.34ms,79.67ms,0.33ms,2022-01-07 05:05:25
Novorossiysk,Blaabjerg,3115.0km,46.655,33.24%,83.90ms,84.26ms,0.39ms,2022-01-07 04:10:54
Novorossiysk,Nicosia,1378.0km,72.6,9.65%,132.89ms,146.17ms,2.73ms,2022-01-07 04:25:03
Novorossiysk,Kilmore-Quay,4097.0km,50.235,44.94%,88.83ms,102.41ms,2.42ms,2022-01-07 04:08:14
Novorossiysk,Penmarch,3962.0km,51.375,40.13%,82.92ms,109.77ms,5.14ms,2022-01-07 04:33:57
Novorossiysk,Kilkis,1882.0km,50.775,22.64%,80.78ms,82.16ms,0.48ms,2022-01-07 04:45:19
