Source,City,Distance,Average(ms),%of SOL f/0,min,max,mdev,Last Checked
Sunnyvale,Washington,3862.0km,36.305,53.64%,71.52ms,78.28ms,1.41ms,2022-01-07 02:48:18
Sunnyvale,Chicago,2961.0km,26.115,56.94%,51.52ms,52.91ms,0.29ms,2022-01-07 03:09:16
Sunnyvale,Dallas,2337.0km,22.335,53.11%,44.31ms,45.33ms,0.33ms,2022-01-07 03:11:39
Sunnyvale,Albuquerque,1397.0km,16.06,43.66%,31.52ms,35.19ms,0.82ms,2022-01-07 03:00:21
Sunnyvale,Tucson,1206.0km,14.3,55.39%,18.34ms,19.12ms,0.21ms,2022-01-07 02:34:44
Sunnyvale,Phoenix,997.0km,9.255,55.39%,18.34ms,19.12ms,0.21ms,2022-01-07 02:34:44
Sunnyvale,Cermak,2971.0km,35.165,56.94%,51.52ms,52.91ms,0.29ms,2022-01-07 03:09:16
Sunnyvale,Atlanta,3400.0km,29.125,58.62%,57.43ms,58.83ms,0.40ms,2022-01-07 03:00:56
Sunnyvale,Tampa,3813.0km,33.975,56.91%,67.31ms,68.29ms,0.30ms,2022-01-07 02:44:27
Sunnyvale,Houston,2594.0km,24.59,52.94%,48.48ms,49.89ms,0.30ms,2022-01-07 02:19:10
Sunnyvale,LasVegas,622.0km,9.38,34.56%,18.02ms,19.04ms,0.19ms,2022-01-07 02:24:12
Sunnyvale,Kansas,2390.0km,19.485,62.89%,38.19ms,40.22ms,0.41ms,2022-01-07 02:22:00
Sunnyvale,Boise,1492.0km,15.575,45.10%,19.77ms,35.24ms,2.79ms,2022-01-07 02:38:47
Sunnyvale,Helena,1703.0km,17.6299,45.10%,19.77ms,35.24ms,2.79ms,2022-01-07 02:38:47
Sunnyvale,Billings,2259.0km,18.24,61.24%,24.24ms,26.43ms,0.54ms,2022-01-07 03:09:04
Sunnyvale,Fargo,2852.0km,28.845,52.64%,47.28ms,51.73ms,0.92ms,2022-01-07 02:29:28
Sunnyvale,Minneapolis,2474.0km,23.955,52.64%,47.28ms,51.73ms,0.92ms,2022-01-07 02:29:28
Sunnyvale,Sioux-City,2412.0km,29.42,61.31%,36.44ms,41.92ms,1.00ms,2022-01-07 02:25:14
Sunnyvale,Omaha,2302.0km,20.87,61.31%,36.44ms,41.92ms,1.00ms,2022-01-07 02:25:14
Boise,Cheyenne,594.0km,8.2,37.12%,15.86ms,21.43ms,1.08ms,2022-01-07 03:09:04
Boise,Salt-Lake,km,4.725
Boise,Denver,596.0km,6.07,49.67%,11.92ms,14.45ms,0.46ms,2022-01-07 03:12:06
Boise,Albany,3144.0km,28.38,56.14%,56.58ms,57.88ms,0.36ms,2022-01-07 03:00:28
Boise,Portland,1022.0km,12.685,40.88%,25.14ms,25.85ms,0.23ms,2022-01-07 02:35:22
Boise,Eugene,1101.0km,25.259999999999998,21.91%,44.96ms,46.69ms,0.52ms,2022-01-07 02:37:47
Boise,Spokane,3266.0km,39.855000000000004,50.57%,57.50ms,64.88ms,1.44ms,2022-01-07 02:48:18
Boise,Seattle,1128.0km,10.955,53.71%,21.78ms,22.28ms,0.21ms,2022-01-07 02:41:01
Boise,Burbank,950.0km,13.145,58.25%,15.71ms,17.80ms,0.43ms,2022-01-07 02:26:02
Boise,Los-Angeles,932.0km,8.055,58.25%,15.71ms,17.80ms,0.43ms,2022-01-07 02:26:02
Boise,Newark,3213.0km,35.08,60.30%,53.85ms,54.51ms,0.28ms,2022-01-07 02:31:41
Boise,New-York,3196.0km,26.995,60.30%,53.85ms,54.51ms,0.28ms,2022-01-07 02:31:41
Boise,Boston,3369.0km,29.39,58.09%,57.99ms,67.52ms,1.77ms,2022-01-07 03:04:10
Boise,Eckington,2937.0km,37.21,50.57%,57.50ms,64.88ms,1.44ms,2022-01-07 02:48:18
Boise,Europe,3169.0km,28.555,55.60%,57.01ms,57.39ms,0.28ms,2022-01-07 02:27:39
Boise,Tukwita,1145.0km,15.04,53.71%,21.78ms,22.28ms,0.21ms,2022-01-07 02:41:01
Boise,Washington,2933.0km,29.19,50.57%,57.50ms,64.88ms,1.44ms,2022-01-07 02:48:18
Boise,Chicago,2021.0km,18.175,56.14%,36.16ms,36.95ms,0.18ms,2022-01-07 03:09:16
Boise,Dallas,1605.0km,16.385,50.16%,32.34ms,40.89ms,1.52ms,2022-01-07 03:11:41
Boise,Albuquerque,779.0km,30.755,12.77%,60.90ms,64.78ms,0.85ms,2022-01-07 03:00:21
Boise,Tucson,1025.0km,27.325000000000003,18.55%,44.44ms,44.73ms,0.25ms,2022-01-07 02:34:44
Boise,Phoenix,816.0km,22.28,18.55%,44.44ms,44.73ms,0.25ms,2022-01-07 02:34:44
Boise,Cermak,2031.0km,27.225,56.14%,36.16ms,36.95ms,0.18ms,2022-01-07 03:09:16
Boise,Atlanta,2543.0km,25.56,49.86%,50.00ms,77.14ms,4.84ms,2022-01-07 03:00:56
Boise,Tampa,3033.0km,24.805,61.90%,49.47ms,50.00ms,0.16ms,2022-01-07 02:44:27
Boise,Houston,1929.0km,15.705,62.23%,31.19ms,31.92ms,0.22ms,2022-01-07 02:19:10
Boise,LasVegas,592.0km,18.745,16.00%,37.36ms,37.76ms,0.15ms,2022-01-07 02:24:12
Boise,Kansas,1484.0km,11.595,64.52%,23.05ms,23.40ms,0.14ms,2022-01-07 02:22:00
Boise,Sunnyvale,967.0km,14.735,45.10%,20.40ms,27.15ms,1.67ms,2022-01-07 02:39:36
Boise,Helena,km,11.5049
Boise,Billings,1322.0km,13.84,37.12%,15.86ms,21.43ms,1.08ms,2022-01-07 03:09:04
Boise,Fargo,1908.0km,22.04,45.00%,33.75ms,35.67ms,0.41ms,2022-01-07 02:29:28
Boise,Minneapolis,1530.0km,17.15,45.00%,33.75ms,35.67ms,0.41ms,2022-01-07 02:29:28
Boise,Sioux-City,1483.0km,26.25,42.60%,30.35ms,30.54ms,0.13ms,2022-01-07 02:25:14
Boise,Omaha,1373.0km,17.7,42.60%,30.35ms,30.54ms,0.13ms,2022-01-07 02:25:14
Helena,Cheyenne,594.0km,8.2,37.12%,15.86ms,21.43ms,1.08ms,2022-01-07 03:09:04
Helena,Salt-Lake,km,6.7799
Helena,Denver,596.0km,6.07,49.67%,11.92ms,14.45ms,0.46ms,2022-01-07 03:12:06
Helena,Albany,3144.0km,28.38,56.14%,56.58ms,57.88ms,0.36ms,2022-01-07 03:00:28
Helena,Portland,1022.0km,12.685,40.88%,25.14ms,25.85ms,0.23ms,2022-01-07 02:35:22
Helena,Eugene,1101.0km,25.259999999999998,21.91%,44.96ms,46.69ms,0.52ms,2022-01-07 02:37:47
Helena,Spokane,3266.0km,39.855000000000004,50.57%,57.50ms,64.88ms,1.44ms,2022-01-07 02:48:18
Helena,Seattle,1128.0km,10.955,53.71%,21.78ms,22.28ms,0.21ms,2022-01-07 02:41:01
Helena,Burbank,950.0km,13.145,58.25%,15.71ms,17.80ms,0.43ms,2022-01-07 02:26:02
Helena,Los-Angeles,932.0km,8.055,58.25%,15.71ms,17.80ms,0.43ms,2022-01-07 02:26:02
Helena,Newark,3213.0km,35.08,60.30%,53.85ms,54.51ms,0.28ms,2022-01-07 02:31:41
Helena,New-York,3196.0km,26.995,60.30%,53.85ms,54.51ms,0.28ms,2022-01-07 02:31:41
Helena,Boston,3369.0km,29.39,58.09%,57.99ms,67.52ms,1.77ms,2022-01-07 03:04:10
Helena,Eckington,2937.0km,37.21,50.57%,57.50ms,64.88ms,1.44ms,2022-01-07 02:48:18
Helena,Europe,3169.0km,28.555,55.60%,57.01ms,57.39ms,0.28ms,2022-01-07 02:27:39
Helena,Tukwita,1145.0km,15.04,53.71%,21.78ms,22.28ms,0.21ms,2022-01-07 02:41:01
Helena,Washington,2933.0km,29.19,50.57%,57.50ms,64.88ms,1.44ms,2022-01-07 02:48:18
Helena,Chicago,2021.0km,18.175,56.14%,36.16ms,36.95ms,0.18ms,2022-01-07 03:09:16
Helena,Dallas,1605.0km,16.385,50.16%,32.34ms,40.89ms,1.52ms,2022-01-07 03:11:41
Helena,Albuquerque,779.0km,30.755,12.77%,60.90ms,64.78ms,0.85ms,2022-01-07 03:00:21
Helena,Tucson,1025.0km,27.325000000000003,18.55%,44.44ms,44.73ms,0.25ms,2022-01-07 02:34:44
Helena,Phoenix,816.0km,22.28,18.55%,44.44ms,44.73ms,0.25ms,2022-01-07 02:34:44
Helena,Cermak,2031.0km,27.225,56.14%,36.16ms,36.95ms,0.18ms,2022-01-07 03:09:16
Helena,Atlanta,2543.0km,25.56,49.86%,50.00ms,77.14ms,4.84ms,2022-01-07 03:00:56
Helena,Tampa,3033.0km,24.805,61.90%,49.47ms,50.00ms,0.16ms,2022-01-07 02:44:27
Helena,Houston,1929.0km,15.705,62.23%,31.19ms,31.92ms,0.22ms,2022-01-07 02:19:10
Helena,LasVegas,592.0km,18.745,16.00%,37.36ms,37.76ms,0.15ms,2022-01-07 02:24:12
Helena,Kansas,1484.0km,11.595,64.52%,23.05ms,23.40ms,0.14ms,2022-01-07 02:22:00
Helena,Sunnyvale,967.0km,14.735,45.10%,20.40ms,27.15ms,1.67ms,2022-01-07 02:39:36
Helena,Boise,km,11.5049
Helena,Billings,1322.0km,13.84,37.12%,15.86ms,21.43ms,1.08ms,2022-01-07 03:09:04
Helena,Fargo,1908.0km,22.04,45.00%,33.75ms,35.67ms,0.41ms,2022-01-07 02:29:28
Helena,Minneapolis,1530.0km,17.15,45.00%,33.75ms,35.67ms,0.41ms,2022-01-07 02:29:28
Helena,Sioux-City,1483.0km,26.25,42.60%,30.35ms,30.54ms,0.13ms,2022-01-07 02:25:14
Helena,Omaha,1373.0km,17.7,42.60%,30.35ms,30.54ms,0.13ms,2022-01-07 02:25:14
Billings,Cheyenne,728km,5.64
Billings,Salt-Lake,594.0km,8.09,37.12%,15.98ms,16.59ms,0.16ms,2022-01-07 02:38:47
Billings,Denver,156.0km,14.885,5.38%,29.51ms,30.21ms,0.26ms,2022-01-07 03:12:06
Billings,Albany,2561.0km,25.955,50.22%,51.68ms,53.02ms,0.38ms,2022-01-07 03:00:19
Billings,Portland,1520.0km,17.06,44.71%,33.76ms,35.02ms,0.36ms,2022-01-07 02:35:21
Billings,Eugene,1656.0km,21.035,42.81%,35.11ms,45.25ms,2.97ms,2022-01-07 02:37:46
Billings,Spokane,2671.0km,36.94,44.96%,51.64ms,62.01ms,1.92ms,2022-01-07 02:48:17
Billings,Seattle,1562.0km,13.57,57.85%,26.96ms,27.67ms,0.20ms,2022-01-07 02:41:00
Billings,Burbank,1436.0km,29.44,29.54%,48.22ms,51.30ms,0.59ms,2022-01-07 02:26:02
Billings,Los-Angeles,1418.0km,24.35,29.54%,48.22ms,51.30ms,0.59ms,2022-01-07 02:26:02
Billings,Newark,2622.0km,38.875,42.70%,61.01ms,65.24ms,0.89ms,2022-01-07 02:31:41
Billings,New-York,2605.0km,30.79,42.70%,61.01ms,65.24ms,0.89ms,2022-01-07 02:31:41
Billings,Boston,2786.0km,29.565,47.22%,58.23ms,63.57ms,1.37ms,2022-01-07 03:04:10
Billings,Eckington,2342.0km,34.295,44.96%,51.64ms,62.01ms,1.92ms,2022-01-07 02:48:17
Billings,Europe,2578.0km,28.665,45.23%,53.20ms,85.49ms,8.74ms,2022-01-07 02:27:40
Billings,Tukwita,1579.0km,17.655,57.85%,26.96ms,27.67ms,0.20ms,2022-01-07 02:41:00
Billings,Washington,2338.0km,26.275,44.96%,51.64ms,62.01ms,1.92ms,2022-01-07 02:48:17
Billings,Chicago,1430.0km,13.73,52.96%,27.26ms,28.35ms,0.30ms,2022-01-07 03:09:15
Billings,Dallas,1169.0km,12.49,48.71%,24.68ms,26.43ms,0.42ms,2022-01-07 03:11:39
Billings,Albuquerque,688.0km,24.325,14.33%,48.04ms,51.11ms,0.68ms,2022-01-07 03:00:20
Billings,Tucson,1280.0km,36.915,17.00%,63.35ms,65.30ms,0.47ms,2022-01-07 02:34:43
Billings,Phoenix,1071.0km,31.87,17.00%,63.35ms,65.30ms,0.47ms,2022-01-07 02:34:43
Billings,Cermak,1440.0km,22.78,52.96%,27.26ms,28.35ms,0.30ms,2022-01-07 03:09:15
Billings,Atlanta,1976.0km,19.78,50.67%,39.23ms,40.98ms,0.46ms,2022-01-07 03:00:56
Billings,Tampa,2507.0km,27.395,46.43%,54.34ms,57.59ms,0.63ms,2022-01-07 02:44:26
Billings,Houston,1526.0km,14.165,54.50%,27.98ms,30.55ms,0.51ms,2022-01-07 02:19:09
Billings,LasVegas,1058.0km,24.44,22.04%,48.41ms,50.37ms,0.55ms,2022-01-07 02:24:12
Billings,Kansas,899.0km,34.015,13.22%,67.73ms,68.41ms,0.36ms,2022-01-07 02:21:58
Billings,Sunnyvale,1551.0km,16.785,61.24%,25.05ms,26.43ms,0.39ms,2022-01-07 02:39:36
Billings,Boise,1139.0km,12.815,37.12%,15.98ms,16.59ms,0.16ms,2022-01-07 02:38:47
Billings,Helena,1350.0km,14.8699,37.12%,15.98ms,16.59ms,0.16ms,2022-01-07 02:38:47
Billings,Fargo,1368.0km,17.53,39.60%,24.47ms,26.84ms,0.65ms,2022-01-07 02:29:28
Billings,Minneapolis,990.0km,12.64,39.60%,24.47ms,26.84ms,0.65ms,2022-01-07 02:29:28
Billings,Sioux-City,888.0km,27.155,21.34%,32.11ms,32.80ms,0.27ms,2022-01-07 02:25:14
Billings,Omaha,778.0km,18.605,21.34%,32.11ms,32.80ms,0.27ms,2022-01-07 02:25:14
Fargo,Cheyenne,990.0km,12.47,41.25%,24.17ms,25.99ms,0.40ms,2022-01-07 03:09:04
Fargo,Salt-Lake,1530.0km,17.16,45.00%,33.52ms,35.82ms,0.50ms,2022-01-07 02:38:47
Fargo,Denver,1095.0km,11.485,49.77%,22.35ms,23.75ms,0.36ms,2022-01-07 03:12:06
Fargo,Albany,1653.0km,17.22,48.62%,33.75ms,35.84ms,0.45ms,2022-01-07 03:00:19
Fargo,Portland,2209.0km,24.265,46.02%,47.88ms,50.31ms,0.64ms,2022-01-07 02:35:22
Fargo,Eugene,2436.0km,30.79,41.45%,55.15ms,65.05ms,1.75ms,2022-01-07 02:37:47
Fargo,Spokane,1892.0km,26.064999999999998,51.97%,29.95ms,34.54ms,0.94ms,2022-01-07 02:48:17
Fargo,Seattle,2153.0km,30.24,35.88%,59.95ms,61.75ms,0.47ms,2022-01-07 02:41:01
Fargo,Burbank,2426.0km,30.38,48.16%,49.88ms,52.18ms,0.59ms,2022-01-07 02:26:02
Fargo,Los-Angeles,2408.0km,25.29,48.16%,49.88ms,52.18ms,0.59ms,2022-01-07 02:26:02
Fargo,Newark,1760.0km,25.39,51.26%,33.71ms,36.13ms,0.65ms,2022-01-07 02:31:43
Fargo,New-York,1743.0km,17.305,51.26%,33.71ms,36.13ms,0.65ms,2022-01-07 02:31:43
Fargo,Boston,1876.0km,16.94,56.85%,32.96ms,41.75ms,1.53ms,2022-01-07 03:04:10
Fargo,Eckington,1563.0km,23.42,51.97%,29.95ms,34.54ms,0.94ms,2022-01-07 02:48:17
Fargo,Europe,1717.0km,16.67,52.03%,32.35ms,35.38ms,0.56ms,2022-01-07 02:27:40
Fargo,Tukwita,2170.0km,34.324999999999996,35.88%,59.95ms,61.75ms,0.47ms,2022-01-07 02:41:01
Fargo,Washington,1559.0km,15.4,51.97%,29.95ms,34.54ms,0.94ms,2022-01-07 02:48:17
Fargo,Chicago,666.0km,7.4,47.57%,14.22ms,15.88ms,0.36ms,2022-01-07 03:09:16
Fargo,Dallas,1438.0km,14.675,49.59%,28.59ms,30.83ms,0.40ms,2022-01-07 03:11:41
Fargo,Albuquerque,1565.0km,22.76,34.78%,44.33ms,50.14ms,1.37ms,2022-01-07 03:00:21
Fargo,Tucson,2247.0km,29.915,41.59%,49.10ms,51.42ms,0.51ms,2022-01-07 02:34:44
Fargo,Phoenix,2038.0km,24.87,41.59%,49.10ms,51.42ms,0.51ms,2022-01-07 02:34:44
Fargo,Cermak,676.0km,16.450000000000003,47.57%,14.22ms,15.88ms,0.36ms,2022-01-07 03:09:16
Fargo,Atlanta,1554.0km,12.84,62.16%,25.12ms,26.83ms,0.40ms,2022-01-07 03:00:56
Fargo,Tampa,2213.0km,17.9,63.23%,35.05ms,37.05ms,0.46ms,2022-01-07 02:44:26
Fargo,Houston,1759.0km,16.94,53.30%,33.00ms,35.82ms,0.59ms,2022-01-07 02:19:10
Fargo,LasVegas,2048.0km,34.11,30.12%,67.59ms,69.75ms,0.48ms,2022-01-07 02:24:12
Fargo,Kansas,719.0km,15.21,23.97%,29.80ms,32.79ms,0.58ms,2022-01-07 02:22:00
Fargo,Sunnyvale,2494.0km,28.21,51.54%,47.47ms,51.12ms,0.78ms,2022-01-07 02:39:36
Fargo,Boise,2075.0km,21.884999999999998,45.00%,33.52ms,35.82ms,0.50ms,2022-01-07 02:38:47
Fargo,Helena,2286.0km,23.9399,45.00%,33.52ms,35.82ms,0.50ms,2022-01-07 02:38:47
Fargo,Billings,1718.0km,18.11,41.25%,24.17ms,25.99ms,0.40ms,2022-01-07 03:09:04
Fargo,Minneapolis,378km,4.89
Fargo,Sioux-City,769.0km,29.939999999999998,15.24%,37.28ms,39.36ms,0.45ms,2022-01-07 02:25:14
Fargo,Omaha,659.0km,21.39,15.24%,37.28ms,39.36ms,0.45ms,2022-01-07 02:25:14
Minneapolis,Cheyenne,990.0km,12.47,41.25%,24.17ms,25.99ms,0.40ms,2022-01-07 03:09:04
Minneapolis,Salt-Lake,1530.0km,17.16,45.00%,33.52ms,35.82ms,0.50ms,2022-01-07 02:38:47
Minneapolis,Denver,1095.0km,11.485,49.77%,22.35ms,23.75ms,0.36ms,2022-01-07 03:12:06
Minneapolis,Albany,1653.0km,17.22,48.62%,33.75ms,35.84ms,0.45ms,2022-01-07 03:00:19
Minneapolis,Portland,2209.0km,24.265,46.02%,47.88ms,50.31ms,0.64ms,2022-01-07 02:35:22
Minneapolis,Eugene,2436.0km,30.79,41.45%,55.15ms,65.05ms,1.75ms,2022-01-07 02:37:47
Minneapolis,Spokane,1892.0km,26.064999999999998,51.97%,29.95ms,34.54ms,0.94ms,2022-01-07 02:48:17
Minneapolis,Seattle,2153.0km,30.24,35.88%,59.95ms,61.75ms,0.47ms,2022-01-07 02:41:01
Minneapolis,Burbank,2426.0km,30.38,48.16%,49.88ms,52.18ms,0.59ms,2022-01-07 02:26:02
Minneapolis,Los-Angeles,2408.0km,25.29,48.16%,49.88ms,52.18ms,0.59ms,2022-01-07 02:26:02
Minneapolis,Newark,1760.0km,25.39,51.26%,33.71ms,36.13ms,0.65ms,2022-01-07 02:31:43
Minneapolis,New-York,1743.0km,17.305,51.26%,33.71ms,36.13ms,0.65ms,2022-01-07 02:31:43
Minneapolis,Boston,1876.0km,16.94,56.85%,32.96ms,41.75ms,1.53ms,2022-01-07 03:04:10
Minneapolis,Eckington,1563.0km,23.42,51.97%,29.95ms,34.54ms,0.94ms,2022-01-07 02:48:17
Minneapolis,Europe,1717.0km,16.67,52.03%,32.35ms,35.38ms,0.56ms,2022-01-07 02:27:40
Minneapolis,Tukwita,2170.0km,34.324999999999996,35.88%,59.95ms,61.75ms,0.47ms,2022-01-07 02:41:01
Minneapolis,Washington,1559.0km,15.4,51.97%,29.95ms,34.54ms,0.94ms,2022-01-07 02:48:17
Minneapolis,Chicago,666.0km,7.4,47.57%,14.22ms,15.88ms,0.36ms,2022-01-07 03:09:16
Minneapolis,Dallas,1438.0km,14.675,49.59%,28.59ms,30.83ms,0.40ms,2022-01-07 03:11:41
Minneapolis,Albuquerque,1565.0km,22.76,34.78%,44.33ms,50.14ms,1.37ms,2022-01-07 03:00:21
Minneapolis,Tucson,2247.0km,29.915,41.59%,49.10ms,51.42ms,0.51ms,2022-01-07 02:34:44
Minneapolis,Phoenix,2038.0km,24.87,41.59%,49.10ms,51.42ms,0.51ms,2022-01-07 02:34:44
Minneapolis,Cermak,676.0km,16.450000000000003,47.57%,14.22ms,15.88ms,0.36ms,2022-01-07 03:09:16
Minneapolis,Atlanta,1554.0km,12.84,62.16%,25.12ms,26.83ms,0.40ms,2022-01-07 03:00:56
Minneapolis,Tampa,2213.0km,17.9,63.23%,35.05ms,37.05ms,0.46ms,2022-01-07 02:44:26
Minneapolis,Houston,1759.0km,16.94,53.30%,33.00ms,35.82ms,0.59ms,2022-01-07 02:19:10
Minneapolis,LasVegas,2048.0km,34.11,30.12%,67.59ms,69.75ms,0.48ms,2022-01-07 02:24:12
Minneapolis,Kansas,719.0km,15.21,23.97%,29.80ms,32.79ms,0.58ms,2022-01-07 02:22:00
Minneapolis,Sunnyvale,2494.0km,28.21,51.54%,47.47ms,51.12ms,0.78ms,2022-01-07 02:39:36
Minneapolis,Boise,2075.0km,21.884999999999998,45.00%,33.52ms,35.82ms,0.50ms,2022-01-07 02:38:47
Minneapolis,Helena,2286.0km,23.9399,45.00%,33.52ms,35.82ms,0.50ms,2022-01-07 02:38:47
Minneapolis,Billings,1718.0km,18.11,41.25%,24.17ms,25.99ms,0.40ms,2022-01-07 03:09:04
Minneapolis,Fargo,378km,4.89
Minneapolis,Sioux-City,769.0km,29.939999999999998,15.24%,37.28ms,39.36ms,0.45ms,2022-01-07 02:25:14
Minneapolis,Omaha,659.0km,21.39,15.24%,37.28ms,39.36ms,0.45ms,2022-01-07 02:25:14
Sioux-City,Cheyenne,683.0km,16.07,21.34%,31.92ms,32.62ms,0.19ms,2022-01-07 03:09:04
Sioux-City,Salt-Lake,1278.0km,15.205,42.60%,30.33ms,30.55ms,0.16ms,2022-01-07 02:38:47
Sioux-City,Denver,714.0km,6.29,59.50%,12.46ms,12.74ms,0.16ms,2022-01-07 03:12:06
Sioux-City,Albany,1907.0km,25.3,38.14%,50.42ms,52.16ms,0.45ms,2022-01-07 03:00:19
Sioux-City,Portland,2161.0km,19.93,55.41%,39.71ms,40.07ms,0.29ms,2022-01-07 02:35:21
Sioux-City,Eugene,2325.0km,28.105,43.33%,50.15ms,62.57ms,2.26ms,2022-01-07 02:37:46
Sioux-City,Spokane,1989.0km,30.404999999999998,42.46%,39.03ms,41.20ms,0.49ms,2022-01-07 02:48:17
Sioux-City,Seattle,2167.0km,21.24,51.60%,42.37ms,42.60ms,0.08ms,2022-01-07 02:41:00
Sioux-City,Burbank,2058.0km,29.44,42.50%,48.50ms,48.85ms,0.27ms,2022-01-07 02:26:02
Sioux-City,Los-Angeles,2040.0km,24.35,42.50%,48.50ms,48.85ms,0.27ms,2022-01-07 02:26:02
Sioux-City,Newark,1951.0km,29.515,46.05%,42.78ms,42.94ms,0.16ms,2022-01-07 02:31:41
Sioux-City,New-York,1934.0km,21.43,46.05%,42.78ms,42.94ms,0.16ms,2022-01-07 02:31:41
Sioux-City,Boston,2130.0km,15.58,68.71%,30.66ms,35.83ms,0.92ms,2022-01-07 03:04:12
Sioux-City,Eckington,1660.0km,27.759999999999998,42.46%,39.03ms,41.20ms,0.49ms,2022-01-07 02:48:17
Sioux-City,Europe,1907.0km,20.555,46.51%,41.04ms,41.43ms,0.10ms,2022-01-07 02:27:38
Sioux-City,Tukwita,2184.0km,25.325,51.60%,42.37ms,42.60ms,0.08ms,2022-01-07 02:41:00
Sioux-City,Washington,1656.0km,19.74,42.46%,39.03ms,41.20ms,0.49ms,2022-01-07 02:48:17
Sioux-City,Chicago,762.0km,21.035,18.14%,42.01ms,42.15ms,0.10ms,2022-01-07 03:09:16
Sioux-City,Dallas,894.0km,8.745,52.59%,14.68ms,96.17ms,14.61ms,2022-01-07 03:11:41
Sioux-City,Albuquerque,1076.0km,24.67,21.96%,48.86ms,51.61ms,0.72ms,2022-01-07 03:00:21
Sioux-City,Tucson,1799.0km,27.0,36.98%,35.69ms,55.76ms,6.44ms,2022-01-07 02:34:44
Sioux-City,Phoenix,1590.0km,21.955,36.98%,35.69ms,55.76ms,6.44ms,2022-01-07 02:34:44
Sioux-City,Cermak,772.0km,30.085,18.14%,42.01ms,42.15ms,0.10ms,2022-01-07 03:09:16
Sioux-City,Atlanta,1340.0km,14.59,46.21%,29.08ms,29.36ms,0.17ms,2022-01-07 03:00:56
Sioux-City,Tampa,1933.0km,24.58,39.45%,49.02ms,49.49ms,0.12ms,2022-01-07 02:44:26
Sioux-City,Houston,1236.0km,9.635,65.05%,19.07ms,19.88ms,0.19ms,2022-01-07 02:19:10
Sioux-City,LasVegas,1689.0km,28.875,29.63%,57.60ms,57.91ms,0.22ms,2022-01-07 02:24:12
Sioux-City,Kansas,262.0km,3.06,43.67%,6.04ms,6.43ms,0.09ms,2022-01-07 02:21:58
Sioux-City,Sunnyvale,2227.0km,22.494999999999997,61.31%,36.48ms,38.06ms,0.41ms,2022-01-07 02:39:36
Sioux-City,Boise,1823.0km,19.93,42.60%,30.33ms,30.55ms,0.16ms,2022-01-07 02:38:47
Sioux-City,Helena,2034.0km,21.9849,42.60%,30.33ms,30.55ms,0.16ms,2022-01-07 02:38:47
Sioux-City,Billings,1411.0km,21.71,21.34%,31.92ms,32.62ms,0.19ms,2022-01-07 03:09:04
Sioux-City,Fargo,942.0km,23.855,15.24%,37.30ms,39.85ms,0.58ms,2022-01-07 02:29:28
Sioux-City,Minneapolis,564.0km,18.965,15.24%,37.30ms,39.85ms,0.58ms,2022-01-07 02:29:28
Sioux-City,Omaha,km,13.5
Omaha,Cheyenne,683.0km,16.07,21.34%,31.92ms,32.62ms,0.19ms,2022-01-07 03:09:04
Omaha,Salt-Lake,1278.0km,15.205,42.60%,30.33ms,30.55ms,0.16ms,2022-01-07 02:38:47
Omaha,Denver,714.0km,6.29,59.50%,12.46ms,12.74ms,0.16ms,2022-01-07 03:12:06
Omaha,Albany,1907.0km,25.3,38.14%,50.42ms,52.16ms,0.45ms,2022-01-07 03:00:19
Omaha,Portland,2161.0km,19.93,55.41%,39.71ms,40.07ms,0.29ms,2022-01-07 02:35:21
Omaha,Eugene,2325.0km,28.105,43.33%,50.15ms,62.57ms,2.26ms,2022-01-07 02:37:46
Omaha,Spokane,1989.0km,30.404999999999998,42.46%,39.03ms,41.20ms,0.49ms,2022-01-07 02:48:17
Omaha,Seattle,2167.0km,21.24,51.60%,42.37ms,42.60ms,0.08ms,2022-01-07 02:41:00
Omaha,Burbank,2058.0km,29.44,42.50%,48.50ms,48.85ms,0.27ms,2022-01-07 02:26:02
Omaha,Los-Angeles,2040.0km,24.35,42.50%,48.50ms,48.85ms,0.27ms,2022-01-07 02:26:02
Omaha,Newark,1951.0km,29.515,46.05%,42.78ms,42.94ms,0.16ms,2022-01-07 02:31:41
Omaha,New-York,1934.0km,21.43,46.05%,42.78ms,42.94ms,0.16ms,2022-01-07 02:31:41
Omaha,Boston,2130.0km,15.58,68.71%,30.66ms,35.83ms,0.92ms,2022-01-07 03:04:12
Omaha,Eckington,1660.0km,27.759999999999998,42.46%,39.03ms,41.20ms,0.49ms,2022-01-07 02:48:17
Omaha,Europe,1907.0km,20.555,46.51%,41.04ms,41.43ms,0.10ms,2022-01-07 02:27:38
Omaha,Tukwita,2184.0km,25.325,51.60%,42.37ms,42.60ms,0.08ms,2022-01-07 02:41:00
Omaha,Washington,1656.0km,19.74,42.46%,39.03ms,41.20ms,0.49ms,2022-01-07 02:48:17
Omaha,Chicago,762.0km,21.035,18.14%,42.01ms,42.15ms,0.10ms,2022-01-07 03:09:16
Omaha,Dallas,894.0km,8.745,52.59%,14.68ms,96.17ms,14.61ms,2022-01-07 03:11:41
Omaha,Albuquerque,1076.0km,24.67,21.96%,48.86ms,51.61ms,0.72ms,2022-01-07 03:00:21
Omaha,Tucson,1799.0km,27.0,36.98%,35.69ms,55.76ms,6.44ms,2022-01-07 02:34:44
Omaha,Phoenix,1590.0km,21.955,36.98%,35.69ms,55.76ms,6.44ms,2022-01-07 02:34:44
