Source,City,Distance,Average(ms),%of SOL f/0,min,max,mdev,Last Checked
Knoxville,HongKong,13264.0km,102.435,65.02%,202.82ms,230.39ms,5.37ms,2022-03-31 15:18:56
Knoxville,Singapore,15791.0km,121.055,65.25%,241.36ms,260.41ms,3.40ms,2022-03-31 15:42:59
Knoxville,Taipei,12726.0km,93.71,68.05%,186.63ms,206.63ms,3.62ms,2022-03-31 15:44:49
Knoxville,Osaka,11160.0km,98.425,56.94%,163.54ms,355.34ms,53.69ms,2022-03-31 15:33:25
Knoxville,Tokyo,10857.0km,80.67,67.43%,161.11ms,163.01ms,0.62ms,2022-03-31 15:46:29
Knoxville,LosAngeles,3115.0km,31.93,49.44%,62.55ms,66.84ms,0.93ms,2022-03-31 15:26:40
Knoxville,thedalles,3531.0km,45.370000000000005,44.08%,69.69ms,180.24ms,21.94ms,2022-03-31 15:36:04
Knoxville,Eemshaven,6953.0km,59.775,62.33%,110.04ms,135.22ms,4.59ms,2022-03-31 15:16:52
Knoxville,Dublin,6111.0km,56.725,54.08%,103.18ms,176.44ms,18.93ms,2022-03-31 16:13:35
Knoxville,Stghislain,6894.0km,59.245000000000005,60.34%,109.05ms,170.18ms,14.75ms,2022-03-31 15:38:54
Knoxville,Paris,6842.0km,58.64,58.48%,102.56ms,276.06ms,38.05ms,2022-03-31 15:34:38
Knoxville,Hamina,7661.0km,164.55499999999998,23.41%,189.47ms,509.98ms,65.21ms,2022-03-31 14:18:23
Knoxville,Dallas,1231.0km,26.82,23.23%,24.70ms,143.38ms,37.74ms,2022-03-31 16:11:46
Knoxville,mayescounty,1467.0km,23.47,32.29%,32.24ms,88.92ms,15.12ms,2022-03-31 15:32:59
Knoxville,SanAntonio,1542.0km,33.105,23.36%,29.63ms,225.34ms,37.89ms,2022-03-31 15:39:43
Knoxville,Jacksoncounty,1159.0km,34.25,19.98%,36.37ms,168.40ms,29.55ms,2022-03-31 15:22:10
Knoxville,OklahomaCity,1227.0km,19.27,32.29%,32.24ms,88.92ms,15.12ms,2022-03-31 15:32:59
Knoxville,DesMoines,1045.0km,49.0,10.77%,44.79ms,199.54ms,39.70ms,2022-03-31 16:12:32
Knoxville,papillion,1313.0km,25.865000000000002,32.45%,38.45ms,46.25ms,1.46ms,2022-03-31 15:25:52
Knoxville,councilbluffs,1333.0km,27.965,32.45%,38.45ms,46.25ms,1.46ms,2022-03-31 15:25:52
Knoxville,Douglascounty,1923.0km,37.0,35.19%,51.37ms,85.64ms,6.76ms,2022-03-31 16:10:32
Knoxville,Lenoir,412.0km,16.064999999999998,20.86%,11.80ms,84.95ms,13.15ms,2022-03-31 16:08:30
Knoxville,Richmond,1044.0km,24.345,28.33%,32.75ms,49.37ms,2.98ms,2022-03-31 15:30:21
Knoxville,Berkeleycounty,703.0km,47.31,6.47%,45.29ms,109.10ms,20.85ms,2022-03-31 15:41:22
Knoxville,SCarolina,470.0km,14.355,20.86%,11.80ms,84.95ms,13.15ms,2022-03-31 16:08:30
Knoxville,NVirginia,1703.0km,21.64,28.33%,32.75ms,49.37ms,2.98ms,2022-03-31 15:30:21
Knoxville,Montgomerycounty,822.0km,39.18,12.16%,27.30ms,281.19ms,61.00ms,2022-03-31 16:01:47
Knoxville,Columbus,451.0km,18.98,12.19%,28.33ms,79.34ms,15.85ms,2022-03-31 16:10:45
Knoxville,Newalbany,479.0km,28.12,12.19%,28.33ms,79.34ms,15.85ms,2022-03-31 16:10:45
Knoxville,Atlanta,250.0km,12.11,10.42%,7.11ms,91.81ms,23.74ms,2022-03-31 16:00:56
Knoxville,Santiago,7782.0km,74.31,52.58%,130.56ms,272.52ms,32.49ms,2022-03-31 15:40:45
Knoxville,ChanghuaCounty,12936.0km,102.75999999999999,68.05%,186.63ms,206.63ms,3.62ms,2022-03-31 15:44:49
Santiago,HongKong,18701.0km,154.46,60.72%,306.86ms,314.92ms,2.41ms,2022-03-31 15:18:56
Santiago,Singapore,16464.0km,159.57,51.61%,319.02ms,319.30ms,0.66ms,2022-03-31 15:42:59
Santiago,Taipei,18470.0km,162.77,56.83%,325.39ms,325.87ms,0.73ms,2022-03-31 15:44:49
Santiago,Osaka,17523.0km,134.05,65.38%,267.87ms,268.53ms,0.69ms,2022-03-31 15:33:23
Santiago,Tokyo,17143.0km,129.685,66.19%,259.27ms,259.53ms,0.50ms,2022-03-31 15:46:27
Santiago,LosAngeles,8914.0km,79.055,56.42%,156.90ms,160.93ms,0.87ms,2022-03-31 15:26:40
Santiago,thedalles,10277.0km,99.125,55.11%,184.76ms,185.00ms,0.42ms,2022-03-31 15:36:04
Santiago,Eemshaven,12208.0km,109.405,57.97%,210.35ms,210.68ms,0.48ms,2022-03-31 15:16:52
Santiago,Dublin,11476.0km,98.96,58.25%,197.58ms,198.82ms,0.57ms,2022-03-31 16:13:36
Santiago,Stghislain,11907.0km,100.35499999999999,60.67%,195.73ms,196.19ms,0.60ms,2022-03-31 15:38:54
Santiago,Paris,11670.0km,105.175,55.57%,209.77ms,216.01ms,1.23ms,2022-03-31 15:34:38
Santiago,Hamina,13627.0km,114.43,61.00%,221.27ms,221.89ms,0.46ms,2022-03-31 14:18:20
Santiago,Dallas,7784.0km,73.435,53.32%,136.67ms,247.02ms,24.13ms,2022-03-31 16:11:46
Santiago,mayescounty,8327.0km,78.53,54.64%,148.50ms,148.82ms,0.32ms,2022-03-31 15:32:59
Santiago,SanAntonio,7504.0km,71.655,52.48%,143.23ms,143.42ms,0.26ms,2022-03-31 15:39:43
Santiago,Jacksoncounty,8527.0km,83.735,56.15%,149.64ms,150.22ms,0.54ms,2022-03-31 15:22:11
Santiago,OklahomaCity,8087.0km,74.33,54.64%,148.50ms,148.82ms,0.32ms,2022-03-31 15:32:59
Santiago,DesMoines,8602.0km,78.765,54.79%,157.42ms,157.74ms,0.46ms,2022-03-31 16:12:28
Santiago,papillion,8690.0km,80.26,58.57%,147.61ms,148.28ms,0.34ms,2022-03-31 15:25:52
Santiago,councilbluffs,8710.0km,82.36,58.57%,147.61ms,148.28ms,0.34ms,2022-03-31 15:25:52
Santiago,Douglascounty,8760.0km,87.70500000000001,56.51%,154.71ms,154.94ms,0.48ms,2022-03-31 16:10:32
Santiago,Lenoir,7773.0km,70.1,62.73%,122.71ms,125.28ms,0.65ms,2022-03-31 16:08:30
Santiago,Richmond,8718.0km,79.8,59.78%,144.29ms,145.06ms,0.21ms,2022-03-31 15:30:21
Santiago,Berkeleycounty,7509.0km,76.11999999999999,53.76%,132.74ms,153.02ms,3.69ms,2022-03-31 15:41:22
Santiago,SCarolina,7831.0km,68.39,62.73%,122.71ms,125.28ms,0.65ms,2022-03-31 16:08:30
Santiago,NVirginia,9377.0km,77.095,59.78%,144.29ms,145.06ms,0.21ms,2022-03-31 15:30:21
Santiago,Montgomerycounty,8140.0km,71.015,64.48%,124.78ms,127.11ms,0.73ms,2022-03-31 16:01:47
Santiago,Columbus,8204.0km,67.14,61.22%,133.81ms,138.13ms,0.91ms,2022-03-31 16:10:45
Santiago,Newalbany,8232.0km,76.28,61.22%,133.81ms,138.13ms,0.91ms,2022-03-31 16:10:45
Santiago,Atlanta,7548.0km,60.86,62.38%,121.56ms,121.99ms,0.47ms,2022-03-31 16:00:58
Santiago,Knoxville,7782.0km,83.08,46.88%,130.59ms,346.63ms,67.39ms,2022-03-31 15:23:11
Santiago,ChanghuaCounty,18680.0km,171.82000000000002,56.83%,325.39ms,325.87ms,0.73ms,2022-03-31 15:44:49
ChanghuaCounty,HongKong,809.0km,29.555,13.71%,58.86ms,59.95ms,0.31ms,2022-03-31 15:18:56
ChanghuaCounty,Singapore,3251.0km,23.67,69.17%,47.20ms,48.16ms,0.20ms,2022-03-31 15:42:59
ChanghuaCounty,Taipei,210.0km,9.05
ChanghuaCounty,Osaka,1720.0km,18.875,46.49%,37.35ms,39.88ms,0.51ms,2022-03-31 15:33:24
ChanghuaCounty,Tokyo,2107.0km,15.585,67.97%,31.10ms,31.31ms,0.15ms,2022-03-31 15:46:27
ChanghuaCounty,LosAngeles,10911.0km,121.815,44.90%,241.48ms,248.68ms,2.17ms,2022-03-31 15:26:40
ChanghuaCounty,thedalles,9983.0km,93.855,56.59%,174.11ms,175.25ms,0.31ms,2022-03-31 15:36:04
ChanghuaCounty,Eemshaven,9342.0km,133.23999999999998,36.08%,258.04ms,258.27ms,0.48ms,2022-03-31 15:16:52
ChanghuaCounty,Dublin,9959.0km,117.095,42.56%,233.76ms,235.08ms,0.52ms,2022-03-31 16:13:36
ChanghuaCounty,Stghislain,9736.0km,141.45499999999998,34.75%,277.85ms,278.90ms,0.53ms,2022-03-31 15:38:54
ChanghuaCounty,Paris,9831.0km,115.875,42.56%,230.59ms,248.77ms,3.35ms,2022-03-31 15:34:38
ChanghuaCounty,Hamina,8125.0km,135.0,30.45%,260.19ms,268.00ms,2.65ms,2022-03-31 14:18:20
ChanghuaCounty,Dallas,12414.0km,90.925,68.59%,173.83ms,257.02ms,18.96ms,2022-03-31 16:11:46
ChanghuaCounty,mayescounty,12374.0km,109.715,57.51%,210.77ms,211.31ms,0.15ms,2022-03-31 15:32:59
ChanghuaCounty,SanAntonio,12608.0km,88.365,71.64%,176.62ms,177.44ms,0.52ms,2022-03-31 15:39:43
ChanghuaCounty,Jacksoncounty,12120.0km,105.55,61.97%,193.01ms,198.99ms,1.18ms,2022-03-31 15:22:20
ChanghuaCounty,OklahomaCity,12134.0km,105.515,57.51%,210.77ms,211.31ms,0.15ms,2022-03-31 15:32:59
ChanghuaCounty,DesMoines,11773.0km,126.03,46.72%,235.30ms,255.20ms,3.88ms,2022-03-31 16:12:26
ChanghuaCounty,papillion,11779.0km,137.16,44.82%,260.71ms,263.01ms,0.79ms,2022-03-31 15:25:54
ChanghuaCounty,councilbluffs,11799.0km,139.26,44.82%,260.71ms,263.01ms,0.79ms,2022-03-31 15:25:54
ChanghuaCounty,Douglascounty,11492.0km,101.185,63.17%,181.64ms,182.00ms,0.31ms,2022-03-31 16:10:32
ChanghuaCounty,Lenoir,13036.0km,106.79499999999999,65.90%,195.98ms,199.39ms,0.97ms,2022-03-31 16:08:30
ChanghuaCounty,Richmond,11927.0km,98.88,64.93%,182.50ms,182.99ms,0.31ms,2022-03-31 15:30:21
ChanghuaCounty,Berkeleycounty,13426.0km,123.08,57.51%,227.01ms,234.88ms,1.85ms,2022-03-31 15:41:22
ChanghuaCounty,SCarolina,13094.0km,105.085,65.90%,195.98ms,199.39ms,0.97ms,2022-03-31 16:08:30
ChanghuaCounty,NVirginia,12586.0km,96.175,64.93%,182.50ms,182.99ms,0.31ms,2022-03-31 15:30:21
ChanghuaCounty,Montgomerycounty,12702.0km,117.165,58.17%,216.85ms,227.70ms,1.93ms,2022-03-31 16:01:47
ChanghuaCounty,Columbus,12357.0km,108.5,56.94%,216.52ms,221.53ms,1.22ms,2022-03-31 16:10:45
ChanghuaCounty,Newalbany,12385.0km,117.64,56.94%,216.52ms,221.53ms,1.22ms,2022-03-31 16:10:45
ChanghuaCounty,Atlanta,12931.0km,108.435,59.87%,215.68ms,221.66ms,1.59ms,2022-03-31 16:00:58
ChanghuaCounty,Knoxville,12726.0km,111.84,57.07%,186.55ms,392.81ms,61.51ms,2022-03-31 15:23:11
ChanghuaCounty,Santiago,18470.0km,162.745,56.83%,325.32ms,325.78ms,0.67ms,2022-03-31 15:40:45
